intent,entity name,response,utter_link,utter_send_link,utter_ask_more
SYMPATHY_ANXIOUS,INSECT,곤충이 많이 걱정되시는군요. / 곤충 때문에 걱정이 많으신가보네요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/501605ld.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ANXIOUS,HEALTH,건강은 내 마음대로 쉽게 되지 않는 것 중에 하나이죠. 그런 건강이 많이 걱정이 되시나보네요. / 내 마음대로 쉽게 되지 않는 것 중에 하나가 건강이죠. 그런 건강 때문에 걱정이 많으시군요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/529098ld.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ANXIOUS,FUTURE,미래가 불명확해서 많은 걱정이 드나보네요. / 불명확한 미래 때문에 많이 걱정하셨군요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/504675ld.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ANXIOUS,FRIEND,때로는 누구보다 가깝게 지낸 친구들이 걱정될 때가 있죠. / 잘 통하던 친구 때문에 많이 걱정되시나 보네요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/227002fg.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ANXIOUS,FATHER,"아버지는 항상 든든한 존재였는데, 그런 아버지 때문에 걱정이 많으시군요. / 항상 든든한 존재인 줄만 알았던 아버지로 인해 걱정인가보네요.",편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/208324fg.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ANXIOUS,FAMILY,가족은 나를 지켜주는 가장 단단한 울타리에요. 그런 가족이 여러 걱정으로 다가오나 보네요. / 나를 하나의 구성원으로 봐주는 가족이 걱정이되시나보네요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/519117ld.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ANXIOUS,DOG,반려견은 가장 맹목적으로 주인을 위한다고 하네요. 그런 반려견이 많이 걱정되나봐요. / 주인을 조건 없이 사랑해준다는 반려견으로 인해 많이 걱정되나보네요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/222121fg.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ANXIOUS,COLLEAGUE,"동료와는 잘 맞을 수도, 맞지 않을 수도 있어요. 그런 동료들이 걱정되나 보네요. / 함께 지내는 동료들 때문에 근심이 많은가 보네요.",편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/520478ld.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ANXIOUS,CHILD,아이들은 아직 어리죠. 그런 아이들 때문에 많이 걱정이 되시나 보네요. / 아이들은 이제 막 세상을 시작하는 단계의 존재에요. 아이들로 인해 걱정을 많이하신거 같네요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/501956ld.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ANXIOUS,CAT,함께 생활하는 반려묘가 많이 걱정이 되는거 같네요. / 주인으로 보지않고 집사로 보는 반려묘 때문에 걱정이신가보네요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/501610ld.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ANXIOUS,BIRD,새가 많이 걱정되시는군요. / 새 때문에 걱정이 많으신가보네요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/501605ld.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ANXIOUS,NONE,아 걱정이 드셨군요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/602817sl.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ASHAMED,WORK,어쩔 수 없이 다녀야하는 직장으로 인해 자존감이 많이 떨어지셨나보네요. / 일을 하면서 부끄러운 마음이 생기는 것은 여러 요인들로 인해 나타날 수 있죠.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/529099ld.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ASHAMED,TEACHER,선생님은 인생의 길잡이가 될 수 있는 분이죠. 그런 분 때문에 당신이 오히려 자존감이 떨어졌나보네요. / 인생의 길잡이가 될 수 있는 선생님 때문에 당신은 부끄러움을 느끼셨군요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/202577fg.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ASHAMED,SIBLING,형제는 가장 가까운 가족이죠. 하지만 그런 형제들 사이에서도 부끄러운 감정은 충분히 생길 수 있죠. / 가장 가까운 가족인 형제 사이에도 창피한 마음은 충분히 들 수 있습니다.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/227466fg.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ASHAMED,SCHOOL,학교는 다양한 사람들이 모여 공부하는 곳이죠. 원하는 학교에 들어가기 위해 다양한 노력을 하기도 하며 들어가서도 적응하기 위해 노력합니다. 이런 생활에서 당신의 자존감이 많이 저하되셨군요. / 가고싶은 학교에 들어가기위해서 혹은 들어가서 적응하기 위해 우리는 다양한 노력을 합니다. 그 과정에서 자존감이 많이 낮아질 수 있죠.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/520477ld.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ASHAMED,MOTHER,어머니의 말과 행동은 모두 사랑에 기반해 있어요. 그런 어머니의 말과 행동이 오히려 당신을 부끄럽게하는 군요. / 어머니는 당신을 사랑하신답니다. 하지만 지금 당신은 어머니로 인해 많이 부끄러우신가보네요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/602878sl.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ASHAMED,MONEY,이 세상을 살아가는데 없어서는 안되는 돈. 돈 때문에 수치심을 느끼셨군요. / 돈은 이 세상에서 필수불가결한 요소 중 하나지요. 그런 돈으로 인해 자존감이 많이 저하되셨나보네요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/505626ld.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ASHAMED,LOVER,연인은 가장 사랑하는 사람을 의미하죠. 하지만 사랑하는 사람으로 인해서도 부끄러움은 느껴질 수 있답니다. / 사랑하는 사람이 한 말과 행동은 모두 당신을 위한 것이랍니다. 하지만 그런 상대방으로 인해 자존감이 많이 저하되셨나봐요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/212888fg.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ASHAMED,LOOK,외모가 마음에 들기는 쉽지 않죠. 그런 외모로 인해 많이 부끄러운가보네요. / 쉽게 마음에 들지 않는 게 외모이죠. 그런 외모가 당신의 자존감을 낮게 만드는 군요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/529092ld.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ASHAMED,HEALTH,건강은 내 마음대로 쉽게 되지 않는 것 중에 하나이죠. 그런 건강이 안좋아 자존감이 많이 저하되셨나봐요. / 내 마음대로 쉽게 되지 않는 것 중에 하나가 건강이죠. 그런 건강 때문에 자존감이 많이 떨어지신거 같네요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/604451sl.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ASHAMED,FRIEND,때로는 누구보다 가깝게 지낸 친구 때문에 부끄러움을 느낄 수도 있죠. / 잘 통하던 친구 때문에 자존감이 많이 떨어지셨군요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/518362ld.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ASHAMED,FATHER,아버지가 건넨 사랑의 말씀과 행동이 지금 당신의 자신감을 오히려 떨어트렸나보네요. / 아버지 행동과 말씀이 별거 아닌데 가끔 그렇게 당신을 부끄럽게 만들때가 있죠.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/504685ld.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
SYMPATHY_ASHAMED,FAMILY,가족은 나를 지켜주는 가장 단단한 울타리에요. 그런 가족 때문에 부끄럽나 보네요. / 나를 하나의 구성원으로 봐주는 가족으로 인해 자존감이 많이 떨어졌나봐요.,편안한 마음으로 다시 생각해 보면서 이런 그림을 함께 보시면 어떨까요? 잠시라도 마음의 힐링이 되시기를 바래요! / 긍정적인 상상을 해보면서 마음을 편하게 가져보세요. 이런 그림과 함께 함께 마음의 힐링을 꿈꾸어 봐요! / 눈을 감고 잠시 마음을 가라앉혀 보면 어떨까요? 이런 그림을 함께 보면서 마음을 토닥여 주기로 해요!,https://mdl.artvee.com/sftb/521924ld.jpg,조금이나마 도움이 되셨나요? 다른 도움이 필요하시면 언제라도 저를 찾아 주세요. 저는 항상 곁에서 힘이 되어 드릴게요! / 조금이라도 힐링이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 제게 말씀해 주세요. 저는 늘 이곳에서 기다리고 있을게요! / 조금이라도 도움이 되셨기를 바래요. 다른 대화를 원하시면 언제라도 불러주세요. 저는 똑똑하지는 않아도 따뜻한 마음의 친구가 되고 싶어요!
